ChargeCode,InstallationNo,LineNo,ChargeCardNo,Date,Time,Destination,CalledNo,Duration,TxtDirectRebate,Cost
Local         ,2890735600,90735600/0001  ,,29/01/2007,10:52,Whiteabbey,028 9086 1222     ,00:00:27,0,0.05
Ntnl          ,2890735600,90735600/0001  ,,29/01/2007,10:53,Londonderry,028 7126 3264     ,00:00:46,0,0.095
Ntnl          ,2890735600,90735600/0001  ,,29/01/2007,10:55,Dungannon,028 8775 2118     ,00:00:02,0,0.035
Local         ,2890735600,90735600/0001  ,,29/01/2007,10:56,Belfast,028 9087 2030     ,00:00:43,0,0.06
Intnl         ,2890735600,90735600/0001  ,,29/01/2007,10:57,Germany mbl,4.91736E+11,00:01:16,0,0.73
Ntnl          ,2890735600,90735600/0001  ,,29/01/2007,10:58,Londonderry,028 7134 5666     ,00:01:09,0,0.125
Ntnl          ,2890735600,90735600/0001  ,,29/01/2007,10:58,Douglas IOM,01624 624461      ,00:00:37,0,0.08
Local         ,2890735600,90735600/0001  ,,29/01/2007,11:00,Moira,028 9261 3600     ,00:00:43,0,0.06
Local         ,2890735600,90735600/0001  ,,29/01/2007,11:01,Lisburn,028 9264 0088     ,00:01:25,0,0.09
Local         ,2890735600,90735600/0001  ,,29/01/2007,11:02,Newtownards,028 9182 1422     ,00:00:55,0,0.07
Mobile        ,2890735600,90735600/0001  ,,29/01/2007,11:06,Mobile Phone,07915 257572      ,00:00:28,0,0.125
Local         ,2890735600,90735600/0001  ,,29/01/2007,11:06,Belfast,028 9023 0212     ,00:03:49,0,0.185
Ntnl          ,2890735600,90735600/0001  ,,29/01/2007,11:07,Newcastle NI,028 4372 3113     ,00:02:18,0,0.215
Ntnl          ,2890735600,90735600/0001  ,,29/01/2007,11:10,Coalisland,028 8774 7900     ,00:06:51,0,0.58
Local         ,2890735600,90735600/0001  ,,29/01/2007,11:11,Belfast,028 9035 1201     ,00:02:57,0,0.15
Mobile        ,2890735600,90735600/0001  ,,29/01/2007,11:11,Mobile Phone,07909 994990      ,00:00:02,0,0.035
Mobile        ,2890735600,90735600/0001  ,,29/01/2007,11:11,Mobile Phone,07747 012191      ,00:05:09,0,0.73
Mobile        ,2890735600,90735600/0001  ,,29/01/2007,11:11,Mobile Phone,07915 257572      ,00:01:32,0,0.33
Mobile        ,2890735600,90735600/0001  ,,29/01/2007,11:13,Mobile Phone,07920 187557      ,00:02:45,0,0.405
Local         ,2890735600,90735600/0001  ,,29/01/2007,11:13,Belfast,028 9022 4005     ,00:00:38,0,0.06
Mobile        ,2890735600,90735600/0001  ,,29/01/2007,11:16,Mobile Phone,07841 560744      ,00:00:15,0,0.06
Local         ,2890735600,90735600/0001  ,,29/01/2007,11:17,Belfast,028 9053 4157     ,00:00:09,0,0.04
Ntnl          ,2890735600,90735600/0001  ,,29/01/2007,11:17,Dungannon,028 8772 9787     ,00:00:10,0,0.045
Ntnl          ,2890735600,90735600/0001  ,,29/01/2007,11:18,Coleraine,028 7035 3030     ,00:00:16,0,0.055
Local         ,2890735600,90735600/0001  ,,29/01/2007,11:19,Lisburn,028 9264 0088     ,00:01:10,0,0.08
Mobile        ,2890735600,90735600/0001  ,,29/01/2007,11:21,Mobile Phone,07880 504469      ,00:01:20,0,0.215
Ntnl          ,2890735600,90735600/0001  ,,29/01/2007,11:24,Newry,028 3025 2555     ,00:01:49,0,0.18
Ntnl          ,2890735600,90735600/0001  ,,29/01/2007,11:27,Strabane,028 7138 1313     ,00:00:04,0,0.04
Ntnl          ,2890735600,90735600/0001  ,,29/01/2007,11:27,Armagh,028 3752 2878     ,00:03:30,0,0.31
Mobile        ,2890735600,90735600/0001  ,,29/01/2007,11:27,Mobile Phone,07747 012191      ,00:04:42,0,0.67
Ntnl          ,2890735600,90735600/0001  ,,29/01/2007,11:28,Londonderry,028 7137 4550     ,00:01:56,0,0.185
Local         ,2890735600,90735600/0001  ,,29/01/2007,11:29,Belfast,028 9026 1903     ,00:00:05,0,0.035
Local         ,2890735600,90735600/0001  ,,29/01/2007,11:29,Lisburn,028 9264 0088     ,00:00:23,0,0.05
Mobile        ,2890735600,90735600/0001  ,,29/01/2007,11:29,Mobile Phone,07880 504469      ,00:01:06,0,0.18
Ntnl          ,2890735600,90735600/0001  ,,29/01/2007,11:30,Eglinton,028 7181 4777     ,00:00:52,0,0.1
Local         ,2890735600,90735600/0001  ,,29/01/2007,11:31,Belfast,028 9023 8118     ,00:01:22,0,0.085
Local         ,2890735600,90735600/0001  ,,29/01/2007,11:32,Belfast,028 9023 0212     ,00:00:43,0,0.06
Local         ,2890735600,90735600/0001  ,,29/01/2007,11:33,Belfast,028 9004 7481     ,00:00:24,0,0.05
Mobile        ,2890735600,90735600/0001  ,,29/01/2007,11:33,Mobile Phone,07909 994990      ,00:00:55,0,0.155
Ntnl          ,2890735600,90735600/0001  ,,29/01/2007,11:36,Eglinton,028 7181 0106     ,00:01:38,0,0.165
Mobile        ,2890735600,90735600/0001  ,,29/01/2007,11:41,Mobile Phone,07968 185481      ,00:00:17,0,0.065
Local         ,2890735600,90735600/0001  ,,29/01/2007,11:42,Belfast,028 9020 5900     ,00:00:51,0,0.065
Local         ,2890735600,90735600/0001  ,,29/01/2007,11:42,Belfast,028 9053 4170     ,00:00:16,0,0.045
Ntnl          ,2890735600,90735600/0001  ,,29/01/2007,11:45,Londonderry,028 7126 7535     ,00:02:47,0,0.255
Mobile        ,2890735600,90735600/0001  ,,29/01/2007,11:46,Mobile Phone,07920 832227      ,00:01:36,0,0.25
Local         ,2890735600,90735600/0001  ,,29/01/2007,11:48,Belfast,028 9040 2266     ,00:00:19,0,0.045
Ntnl          ,2890735600,90735600/0001  ,,29/01/2007,11:49,Londonderry,028 7128 2080     ,00:02:23,0,0.225
Mobile        ,2890735600,90735600/0001  ,,29/01/2007,11:49,Mobile Phone,07704 796412      ,00:00:31,0,0.09
Ntnl          ,2890735600,90735600/0001  ,,29/01/2007,11:49,Donaghmore,028 8776 1219     ,00:00:27,0,0.07
Mobile        ,2890735600,90735600/0001  ,,29/01/2007,11:51,Mobile Phone,07920 186992      ,00:00:20,0,0.08
Mobile        ,2890735600,90735600/0001  ,,29/01/2007,11:52,Mobile Phone,07704 796412      ,00:00:08,0,0.045
Ntnl          ,2890735600,90735600/0001  ,,29/01/2007,11:52,Strabane,028 7138 2204     ,00:01:08,0,0.125
Local         ,2890735600,90735600/0001  ,,29/01/2007,11:53,Belfast,028 9023 8212     ,00:00:01,0,0.035
Local         ,2890735600,90735600/0001  ,,29/01/2007,11:53,Belfast,028 9023 0212     ,00:01:00,0,0.07
Local         ,2890735600,90735600/0001  ,,29/01/2007,11:58,Belfast,028 9057 9000     ,00:04:08,0,0.2
Local         ,2890735600,90735600/0001  ,,29/01/2007,12:04,Belfast,028 9026 1903     ,00:00:07,0,0.035
Mobile        ,2890735600,90735600/0001  ,,29/01/2007,12:07,Mobile Phone,07747 012191      ,00:00:56,0,0.16
Local         ,2890735600,90735600/0001  ,,29/01/2007,12:10,Belfast,028 9024 5587     ,00:03:55,0,0.19
Local         ,2890735600,90735600/0001  ,,29/01/2007,12:11,Belfast,028 9089 4500     ,00:01:10,0,0.08
Local         ,2890735600,90735600/0001  ,,29/01/2007,12:11,Belfast,028 9053 3350     ,00:00:13,0,0.04
Mobile        ,2890735600,90735600/0001  ,,29/01/2007,12:12,Mobile Phone,07841 560744      ,00:01:15,0,0.17
Ntnl          ,2890735600,90735600/0001  ,,29/01/2007,12:14,Dungannon,028 8772 4111     ,00:03:31,0,0.315
Mobile        ,2890735600,90735600/0001  ,,29/01/2007,12:14,Mobile Phone,07970 439453      ,00:00:58,0,0.145
Intnl         ,2890735600,90735600/0001  ,,29/01/2007,12:20,Ireland Rep,35314501900,00:02:57,0,0.27
Ntnl          ,2890735600,90735600/0001  ,,29/01/2007,12:23,Magherafelt,028 7963 2465     ,00:01:11,0,0.125
Ntnl          ,2890735600,90735600/0001  ,,29/01/2007,12:24,Mayobridge,028 3085 1453     ,00:00:02,0,0.035
Ntnl          ,2890735600,90735600/0001  ,,29/01/2007,12:28,Limavady,028 7776 2130     ,00:00:39,0,0.085
Mobile        ,2890735600,90735600/0001  ,,29/01/2007,12:29,Mobile Phone,07920 187557      ,00:05:25,0,0.765
Ntnl          ,2890735600,90735600/0001  ,,29/01/2007,12:30,Coleraine,028 7034 3344     ,00:01:22,0,0.14
Mobile        ,2890735600,90735600/0001  ,,29/01/2007,12:31,Mobile Phone,07841 560744      ,00:00:22,0,0.075
Ntnl          ,2890735600,90735600/0001  ,,29/01/2007,12:33,Rathfriland,028 4063 0034     ,00:06:32,0,0.555
Local         ,2890735600,90735600/0001  ,,29/01/2007,12:33,Belfast,028 9043 0872     ,00:08:40,0,0.38
Mobile        ,2890735600,90735600/0001  ,,29/01/2007,12:35,Mobile Phone,07733 122256      ,00:02:14,0,0.335
Mobile        ,2890735600,90735600/0001  ,,29/01/2007,12:35,Mobile Phone,07920 186336      ,00:01:11,0,0.195
Ntnl          ,2890735600,90735600/0001  ,,29/01/2007,12:36,Larne,028 2827 8844     ,00:01:20,0,0.14
Local         ,2890735600,90735600/0001  ,,29/01/2007,12:42,Belfast,028 9080 8777     ,00:00:33,0,0.055
Local         ,2890735600,90735600/0001  ,,29/01/2007,12:43,Belfast,028 9027 5540     ,00:04:32,0,0.215
Local         ,2890735600,90735600/0001  ,,29/01/2007,12:43,Belfast,028 9024 8922     ,00:06:36,0,0.295
Intnl         ,2890735600,90735600/0001  ,,29/01/2007,12:45,Germany,4.92118E+11,00:02:46,0,0.86
Mobile        ,2890735600,90735600/0001  ,,29/01/2007,12:47,Mobile Phone,07919 278142      ,00:00:31,0,0.1
Ntnl          ,2890735600,90735600/0001  ,,29/01/2007,12:51,Magherafelt,028 7930 1126     ,00:00:39,0,0.085
Ntnl          ,2890735600,90735600/0001  ,,29/01/2007,12:54,Newry,028 3026 2261     ,00:00:43,0,0.09
0870 numbers      ,2890735600,90735600/0001  ,,29/01/2007,12:54,0870 Numbers,08703 331600      ,00:01:59,0,0.134
Mobile        ,2890735600,90735600/0001  ,,29/01/2007,12:55,Mobile Phone,07886 847039      ,00:03:02,0,0.62
Local         ,2890735600,90735600/0001  ,,29/01/2007,12:56,Belfast,028 9053 4160     ,00:00:02,0,0.035
Local         ,2890735600,90735600/0001  ,,29/01/2007,12:57,Belfast,028 9053 4157     ,00:00:03,0,0.035
Local         ,2890735600,90735600/0001  ,,29/01/2007,12:57,Castlereagh,028 9044 8755     ,00:02:17,0,0.125
Local         ,2890735600,90735600/0001  ,,29/01/2007,12:58,Belfast,028 9053 4154     ,00:00:03,0,0.035
Local         ,2890735600,90735600/0001  ,,29/01/2007,12:58,Belfast,028 9053 4157     ,00:00:17,0,0.045
Mobile        ,2890735600,90735600/0001  ,,29/01/2007,13:00,Mobile Phone,07713 652806      ,00:00:22,0,0.075
Mobile        ,2890735600,90735600/0001  ,,29/01/2007,13:00,Mobile Phone,07894 964043      ,00:00:22,0,0.075
Ntnl          ,2890735600,90735600/0001  ,,29/01/2007,13:00,Londonderry,028 7135 2222     ,00:02:01,0,0.195
Mobile        ,2890735600,90735600/0001  ,,29/01/2007,13:01,Mobile Phone,07919 278136      ,00:07:52,0,1.1
Local         ,2890735600,90735600/0001  ,,29/01/2007,13:01,Belfast,028 9037 0030     ,00:00:31,0,0.055
Local         ,2890735600,90735600/0001  ,,29/01/2007,13:01,Belfast,028 9027 8800     ,00:00:36,0,0.055
Mobile        ,2890735600,90735600/0001  ,,29/01/2007,13:05,Mobile Phone,07920 832359      ,00:00:44,0,0.13
Mobile        ,2890735600,90735600/0001  ,,29/01/2007,13:05,Mobile Phone,07894 964043      ,00:02:00,0,0.25
Ntnl          ,2890735600,90735600/0001  ,,29/01/2007,13:12,Ballymena,028 2565 2437     ,00:00:52,0,0.1
Local         ,2890735600,90735600/0001  ,,29/01/2007,13:12,Belfast,028 9027 8800     ,00:00:21,0,0.045
Mobile        ,2890735600,90735600/0001  ,,29/01/2007,13:14,Mobile Phone,07968 185481      ,00:00:22,0,0.075
Local         ,2890735600,90735600/0001  ,,29/01/2007,13:21,Belfast,028 9027 8800     ,00:00:57,0,0.07
Local         ,2890735600,90735600/0001  ,,29/01/2007,13:21,Crumlin,028 9445 2389     ,00:05:11,0,0.24
Local         ,2890735600,90735600/0001  ,,29/01/2007,13:26,Belfast,028 9053 4157     ,00:00:13,0,0.04
Mobile        ,2890735600,90735600/0001  ,,29/01/2007,13:30,Mobile Phone,07704 796412      ,00:04:27,0,0.52
Mobile        ,2890735600,90735600/0001  ,,29/01/2007,13:32,Mobile Phone,07879 436338      ,00:01:45,0,0.27
Ntnl          ,2890735600,90735600/0001  ,,29/01/2007,13:35,Ballymena,028 2565 5010     ,00:01:23,0,0.145
Ntnl          ,2890735600,90735600/0001  ,,29/01/2007,13:36,Mountfield,028 8077 1693     ,00:00:59,0,0.11
Mobile        ,2890735600,90735600/0001  ,,29/01/2007,13:37,Mobile Phone,07841 560744      ,00:01:29,0,0.195
Local         ,2890735600,90735600/0001  ,,29/01/2007,13:40,Moira,028 9261 3600     ,00:01:07,0,0.075
Ntnl          ,2890735600,90735600/0001  ,,29/01/2007,13:44,Strabane,028 7138 1313     ,00:00:04,0,0.04
Local         ,2890735600,90735600/0001  ,,29/01/2007,13:45,Belfast,028 9089 3996     ,00:00:17,0,0.045
Ntnl          ,2890735600,90735600/0001  ,,29/01/2007,13:47,Newry,028 3026 2261     ,00:01:20,0,0.14
Mobile        ,2890735600,90735600/0001  ,,29/01/2007,13:50,Mobile Phone,07967 653231      ,00:00:22,0,0.075
Local         ,2890735600,90735600/0001  ,,29/01/2007,13:51,Belfast,028 9053 4571     ,00:00:10,0,0.04
Mobile        ,2890735600,90735600/0001  ,,29/01/2007,13:52,Mobile Phone,07919 496126      ,00:02:07,0,0.32
Mobile        ,2890735600,90735600/0001  ,,29/01/2007,13:55,Mobile Phone,07803 195966      ,00:00:23,0,0.075
Ntnl          ,2890735600,90735600/0001  ,,29/01/2007,13:55,Mayobridge,028 3085 1453     ,00:04:04,0,0.36
Mobile        ,2890735600,90735600/0001  ,,29/01/2007,13:58,Mobile Phone,07909 994990      ,00:03:43,0,0.535
Ntnl          ,2890735600,90735600/0001  ,,29/01/2007,13:58,Londonderry,028 7126 3200     ,00:01:41,0,0.165
Local         ,2890735600,90735600/0001  ,,29/01/2007,13:58,Belfast,028 9068 3677     ,00:00:50,0,0.065
Local         ,2890735600,90735600/0001  ,,29/01/2007,13:58,Belfast,028 9026 1903     ,00:00:27,0,0.05
Ntnl          ,2890735600,90735600/0001  ,,29/01/2007,14:00,Strabane,028 7138 1313     ,00:00:03,0,0.035
Ntnl          ,2890735600,90735600/0001  ,,29/01/2007,14:04,Londonderry,028 7126 1882     ,00:05:13,0,0.45
0845 numbers       ,2890735600,90735600/0001  ,,29/01/2007,14:05,0845 Numbers,08453 457800      ,00:02:45,0,0.093
0845 numbers       ,2890735600,90735600/0001  ,,29/01/2007,14:06,0845 Numbers,08452 470001      ,00:06:21,0,0.214
Intnl         ,2890735600,90735600/0001  ,,29/01/2007,14:15,Germany,49211352055,00:02:25,0,0.755
Ntnl          ,2890735600,90735600/0001  ,,29/01/2007,14:15,Magherafelt,028 7963 2465     ,00:02:27,0,0.23
Local         ,2890735600,90735600/0001  ,,29/01/2007,14:16,Belfast,028 9053 4170     ,00:00:12,0,0.04
Ntnl          ,2890735600,90735600/0001  ,,29/01/2007,14:16,Limavady,028 7772 2758     ,00:00:24,0,0.065
Mobile        ,2890735600,90735600/0001  ,,29/01/2007,14:16,Mobile Phone,07841 560744      ,00:00:34,0,0.095
Ntnl          ,2890735600,90735600/0001  ,,29/01/2007,14:17,Londonderry,028 7134 9138     ,00:00:56,0,0.105
Local         ,2890735600,90735600/0001  ,,29/01/2007,14:17,Belfast,028 9037 0030     ,00:00:26,0,0.05
Local         ,2890735600,90735600/0001  ,,29/01/2007,14:18,Belfast,028 9037 0030     ,00:01:43,0,0.1
Local         ,2890735600,90735600/0001  ,,29/01/2007,14:18,Belfast,028 9076 5500     ,00:07:45,0,0.34
Local         ,2890735600,90735600/0001  ,,29/01/2007,14:19,Belfast,028 9022 4000     ,00:01:12,0,0.08
Mobile        ,2890735600,90735600/0001  ,,29/01/2007,14:19,Mobile Phone,07919 578136      ,00:00:14,0,0.065
Mobile        ,2890735600,90735600/0001  ,,29/01/2007,14:20,Mobile Phone,07919 578809      ,00:00:42,0,0.125
Local         ,2890735600,90735600/0001  ,,29/01/2007,14:21,Glengormley,028 9083 8999     ,00:00:15,0,0.04
Local         ,2890735600,90735600/0001  ,,29/01/2007,14:21,Killinchy,028 9754 1603     ,00:00:49,0,0.065
Mobile        ,2890735600,90735600/0001  ,,29/01/2007,14:22,Mobile Phone,07990 558187      ,00:01:47,0,0.275
Mobile        ,2890735600,90735600/0001  ,,29/01/2007,14:22,Mobile Phone,07920 187557      ,00:03:52,0,0.555
Local         ,2890735600,90735600/0001  ,,29/01/2007,14:24,Carrickfergu,028 9336 3931     ,00:01:17,0,0.085
Local         ,2890735600,90735600/0001  ,,29/01/2007,14:25,Belfast,028 9053 4571     ,00:00:06,0,0.035
Mobile        ,2890735600,90735600/0001  ,,29/01/2007,14:26,Mobile Phone,07713 652806      ,00:00:05,0,0.04
Local         ,2890735600,90735600/0001  ,,29/01/2007,14:28,Belfast,028 9024 9800     ,00:02:19,0,0.125
Local         ,2890735600,90735600/0001  ,,29/01/2007,14:29,Crumlin,028 9445 2389     ,00:02:01,0,0.115
Local         ,2890735600,90735600/0001  ,,29/01/2007,14:30,Belfast,028 9076 5500     ,00:04:26,0,0.21
Local         ,2890735600,90735600/0001  ,,29/01/2007,14:32,Belfast,028 9032 1056     ,00:00:15,0,0.04
0870 numbers      ,2890735600,90735600/0001  ,,29/01/2007,14:34,0870 Numbers,08709 074798      ,00:00:37,0,0.05
Local         ,2890735600,90735600/0001  ,,29/01/2007,14:34,Ballynahinch,028 9756 5525     ,00:03:22,0,0.165
Local         ,2890735600,90735600/0001  ,,29/01/2007,14:35,Maze,028 9262 2626     ,00:02:38,0,0.14
Local         ,2890735600,90735600/0001  ,,29/01/2007,14:36,Belfast,028 9078 2200     ,00:02:40,0,0.14
Ntnl          ,2890735600,90735600/0001  ,,29/01/2007,14:39,Londonderry,028 7126 3377     ,00:00:43,0,0.09
Mobile        ,2890735600,90735600/0001  ,,29/01/2007,14:40,Mobile Phone,07793 129264      ,00:01:04,0,0.15
Ntnl          ,2890735600,90735600/0001  ,,29/01/2007,14:40,Mayobridge,028 3085 1453     ,00:00:02,0,0.035
Ntnl          ,2890735600,90735600/0001  ,,29/01/2007,14:41,Kilrea,028 2954 0191     ,00:04:41,0,0.405
Ntnl          ,2890735600,90735600/0001  ,,29/01/2007,14:43,Londonderry,028 7126 1271     ,00:00:57,0,0.11
Ntnl          ,2890735600,90735600/0001  ,,29/01/2007,14:44,London,020 7549 8499     ,00:00:46,0,0.095
Mobile        ,2890735600,90735600/0001  ,,29/01/2007,14:44,Mobile Phone,07920 187557      ,00:02:51,0,0.42
Local         ,2890735600,90735600/0001  ,,29/01/2007,14:44,Belfast,028 9022 4005     ,00:03:16,0,0.165
Ntnl          ,2890735600,90735600/0001  ,,29/01/2007,14:46,Ballycastle,028 2076 2294     ,00:03:55,0,0.345
Mobile        ,2890735600,90735600/0001  ,,29/01/2007,14:48,Mobile Phone,07771 840721      ,00:03:34,0,0.515
Local         ,2890735600,90735600/0001  ,,29/01/2007,14:50,Belfast,028 9067 3211     ,00:01:39,0,0.1
Local         ,2890735600,90735600/0001  ,,29/01/2007,14:52,Belfast,028 9032 8291     ,00:03:40,0,0.18
Local         ,2890735600,90735600/0001  ,,29/01/2007,14:52,Belfast,028 9065 0222     ,00:01:53,0,0.11
Local         ,2890735600,90735600/0001  ,,29/01/2007,14:53,Belfast,028 9045 8282     ,00:01:08,0,0.08
Local         ,2890735600,90735600/0001  ,,29/01/2007,14:53,Belfast,028 9076 5500     ,00:02:03,0,0.115
Local         ,2890735600,90735600/0001  ,,29/01/2007,14:56,Belfast,028 9060 2828     ,00:03:11,0,0.16
Local         ,2890735600,90735600/0001  ,,29/01/2007,14:57,Belfast,028 9045 3345     ,00:00:23,0,0.05
Local         ,2890735600,90735600/0001  ,,29/01/2007,14:57,Belfast,028 9045 8282     ,00:01:24,0,0.09
Local         ,2890735600,90735600/0001  ,,29/01/2007,14:59,Belfast,028 9076 5500     ,00:02:55,0,0.15
Local         ,2890735600,90735600/0001  ,,29/01/2007,15:01,Belfast,028 9045 8282     ,00:01:25,0,0.09
0870 numbers      ,2890735600,90735600/0001  ,,29/01/2007,15:02,0870 Numbers,08709 074798      ,00:00:04,0,0.05
Mobile        ,2890735600,90735600/0001  ,,29/01/2007,15:04,Mobile Phone,07810 182660      ,00:01:19,0,0.21
Local         ,2890735600,90735600/0001  ,,29/01/2007,15:05,Whiteabbey,028 9036 5777     ,00:02:50,0,0.145
Mobile        ,2890735600,90735600/0001  ,,29/01/2007,15:06,Mobile Phone,07765 492603      ,00:02:03,0,0.31
Mobile        ,2890735600,90735600/0001  ,,29/01/2007,15:06,Mobile Phone,07920 832227      ,00:00:45,0,0.135
Intnl         ,2890735600,90735600/0001  ,,29/01/2007,15:08,Irish Rp mbl,3.53868E+11,00:01:29,0,0.7
Local         ,2890735600,90735600/0001  ,,29/01/2007,15:09,Belfast,028 9077 1741     ,00:00:16,0,0.045
Intnl         ,2890735600,90735600/0001  ,,29/01/2007,15:11,Ireland Rep,35312694666,00:00:18,0,0.055
Local         ,2890735600,90735600/0001  ,,29/01/2007,15:11,Newtownards,028 9181 3173     ,00:00:22,0,0.045
Ntnl          ,2890735600,90735600/0001  ,,29/01/2007,15:12,Pontefract,01977 593408      ,00:01:34,0,0.16
Intnl         ,2890735600,90735600/0001  ,,29/01/2007,15:12,Ireland Rep,35312694666,00:00:59,0,0.11
Intnl         ,2890735600,90735600/0001  ,,29/01/2007,15:13,Ireland Rep,35312694666,00:00:06,0,0.04
Local         ,2890735600,90735600/0001  ,,29/01/2007,15:15,Belfast,028 9024 9659     ,00:01:38,0,0.1
0870 numbers      ,2890735600,90735600/0001  ,,29/01/2007,15:18,0870 Numbers,08707 067483      ,00:00:39,0,0.05
Mobile        ,2890735600,90735600/0001  ,,29/01/2007,15:20,Mobile Phone,07747 012191      ,00:02:08,0,0.32
Local         ,2890735600,90735600/0001  ,,29/01/2007,15:24,Ballynahinch,028 9756 2726     ,00:00:36,0,0.055
Intnl         ,2890735600,90735600/0001  ,,29/01/2007,15:24,Ireland Rep,35312694666,00:04:09,0,0.365
Ntnl          ,2890735600,90735600/0001  ,,29/01/2007,15:25,Banbridge,028 4062 5292     ,00:00:02,0,0.035
Local         ,2890735600,90735600/0001  ,,29/01/2007,15:28,Ballynahinch,028 9756 2726     ,00:00:39,0,0.06
Mobile        ,2890735600,90735600/0001  ,,29/01/2007,15:29,Mobile Phone,07909 994990      ,00:09:42,0,1.345
Local         ,2890735600,90735600/0001  ,,29/01/2007,15:30,Belfast,028 9024 9659     ,00:01:35,0,0.095
Ntnl          ,2890735600,90735600/0001  ,,29/01/2007,15:33,Barnsley,01226 205449      ,00:02:13,0,0.21
Mobile        ,2890735600,90735600/0001  ,,29/01/2007,15:34,Mobile Phone,07919 278136      ,00:00:38,0,0.12
Mobile        ,2890735600,90735600/0001  ,,29/01/2007,15:35,Mobile Phone,07979 533926      ,00:07:02,0,0.985
Mobile        ,2890735600,90735600/0001  ,,29/01/2007,15:37,Mobile Phone,07766 832323      ,00:04:34,0,0.65
0870 numbers      ,2890735600,90735600/0001  ,,29/01/2007,15:39,0870 Numbers,08707 067682      ,00:00:41,0,0.05
0870 numbers      ,2890735600,90735600/0001  ,,29/01/2007,15:40,0870 Numbers,08709 074798      ,00:00:04,0,0.05
Mobile        ,2890735600,90735600/0001  ,,29/01/2007,15:42,Mobile Phone,07860 811546      ,00:02:03,0,0.26
Ntnl          ,2890735600,90735600/0001  ,,29/01/2007,15:43,Richhill,028 3887 1979     ,00:03:05,0,0.28
Intnl         ,2890735600,90735600/0001  ,,29/01/2007,15:47,Ireland Rep,35312694666,00:05:08,0,0.445
0870 numbers      ,2890735600,90735600/0001  ,,29/01/2007,15:47,0870 Numbers,08707 067483      ,00:00:44,0,0.05
0845 numbers       ,2890735600,90735600/0001  ,,29/01/2007,15:50,0845 Numbers,08455 842987      ,00:00:40,0,0.05
Mobile        ,2890735600,90735600/0001  ,,29/01/2007,15:52,Mobile Phone,07909 994990      ,00:02:02,0,0.31
Ntnl          ,2890735600,90735600/0001  ,,29/01/2007,15:54,Ballymena,028 2565 6692     ,00:03:55,0,0.345
Mobile        ,2890735600,90735600/0001  ,,29/01/2007,15:55,Mobile Phone,07747 012191      ,00:00:45,0,0.135
0845 numbers       ,2890735600,90735600/0001  ,,29/01/2007,15:55,0845 Numbers,08452 264017      ,00:05:16,0,0.177
Local         ,2890735600,90735600/0001  ,,29/01/2007,15:58,Belfast,028 9022 4000     ,00:01:05,0,0.075
Local         ,2890735600,90735600/0001  ,,29/01/2007,16:00,Belfast,028 9023 0212     ,00:00:17,0,0.045
Local         ,2890735600,90735600/0001  ,,29/01/2007,16:00,Belfast,028 9073 5603     ,00:12:50,0,0.545
Mobile        ,2890735600,90735600/0001  ,,29/01/2007,16:00,Mobile Phone,07841 560744      ,00:00:45,0,0.115
Mobile        ,2890735600,90735600/0001  ,,29/01/2007,16:01,Mobile Phone,07860 811546      ,00:00:40,0,0.105
Ntnl          ,2890735600,90735600/0001  ,,29/01/2007,16:02,Magherafelt,028 7963 2465     ,00:03:20,0,0.3
Local         ,2890735600,90735600/0001  ,,29/01/2007,16:04,Belfast,028 9066 6151     ,00:01:01,0,0.075
Ntnl          ,2890735600,90735600/0001  ,,29/01/2007,16:06,London,020 7549 8499     ,00:02:55,0,0.265
0870 numbers      ,2890735600,90735600/0001  ,,29/01/2007,16:07,0870 Numbers,08709 074798      ,00:00:36,0,0.05
Ntnl          ,2890735600,90735600/0001  ,,29/01/2007,16:08,Ballymena,028 2565 2437     ,00:02:39,0,0.245
Local         ,2890735600,90735600/0001  ,,29/01/2007,16:09,Belfast,028 9032 1056     ,00:00:40,0,0.06
Mobile        ,2890735600,90735600/0001  ,,29/01/2007,16:10,Mobile Phone,07920 187555      ,00:02:28,0,0.365
0870 numbers      ,2890735600,90735600/0001  ,,29/01/2007,16:12,0870 Numbers,08707 067682      ,00:00:13,0,0.05
Local         ,2890735600,90735600/0001  ,,29/01/2007,16:14,Belfast,028 9023 0212     ,00:00:25,0,0.05
Ntnl          ,2890735600,90735600/0001  ,,29/01/2007,16:15,Dungiven,028 7774 1404     ,00:01:55,0,0.185
Mobile        ,2890735600,90735600/0001  ,,29/01/2007,16:17,Mobile Phone,07747 012191      ,00:03:10,0,0.46
Mobile        ,2890735600,90735600/0001  ,,29/01/2007,16:18,Mobile Phone,07909 994990      ,00:01:24,0,0.22
Local         ,2890735600,90735600/0001  ,,29/01/2007,16:19,Belfast,028 9080 9080     ,00:00:50,0,0.065
Ntnl          ,2890735600,90735600/0001  ,,29/01/2007,16:20,London,020 8878 9161     ,00:01:00,0,0.11
Local         ,2890735600,90735600/0001  ,,29/01/2007,16:20,Belfast,028 9061 8067     ,00:01:58,0,0.11
0845 numbers       ,2890735600,90735600/0001  ,,29/01/2007,16:21,0845 Numbers,08452 470001      ,00:12:05,0,0.406
Ntnl          ,2890735600,90735600/0001  ,,29/01/2007,16:22,London,020 8574 5431     ,00:02:46,0,0.255
Local         ,2890735600,90735600/0001  ,,29/01/2007,16:22,Belfast,028 9026 0901     ,00:00:49,0,0.065
